time,cstrategy,dd
2021-08-21,,
2021-08-22,,
2021-08-23,31391.0,-2081.0
2021-08-24,31353.0,-2119.0
2021-08-25,31304.0,-2168.0
2021-08-26,30801.0,-2671.0
2021-08-27,30450.0,-3022.0
2021-08-28,,
2021-08-29,,
2021-08-30,30318.0,-3154.0
2021-08-31,30359.0,-3113.0
2021-09-01,31212.0,-2260.0
2021-09-02,31174.0,-2298.0
2021-09-03,30877.0,-2595.0
2021-09-04,,
2021-09-05,,
2021-09-06,30877.0,-2595.0
2021-09-07,,
2021-09-08,31135.0,-2337.0
2021-09-09,31326.0,-2146.0
2021-09-10,31658.0,-1814.0
2021-09-11,,
2021-09-12,,
2021-09-13,31658.0,-1814.0
2021-09-14,31294.0,-2178.0
2021-09-15,31294.0,-2178.0
2021-09-16,31132.0,-2340.0
2021-09-17,31198.0,-2274.0
2021-09-18,,
2021-09-19,,
2021-09-20,32590.0,-882.0
2021-09-21,32507.0,-965.0
2021-09-22,32514.0,-958.0
2021-09-23,32433.0,-1039.0
2021-09-24,32445.0,-1027.0
2021-09-25,,
2021-09-26,,
2021-09-27,32364.0,-1108.0
2021-09-28,32394.0,-1078.0
2021-09-29,32394.0,-1078.0
2021-09-30,32454.0,-1018.0
2021-10-01,32454.0,-1018.0
2021-10-02,,
2021-10-03,,
2021-10-04,32402.0,-1070.0
2021-10-05,32846.0,-626.0
2021-10-06,33241.0,-231.0
2021-10-07,33112.0,-360.0
2021-10-08,33102.0,-370.0
2021-10-09,,
2021-10-10,,
2021-10-11,33102.0,-370.0
2021-10-12,,
2021-10-13,33298.0,-174.0
2021-10-14,33233.0,-239.0
2021-10-15,33210.0,-262.0
2021-10-16,,
2021-10-17,,
2021-10-18,33287.0,-185.0
2021-10-19,33044.0,-428.0
2021-10-20,34591.0,0.0
2021-10-21,34429.0,-162.0
2021-10-22,34429.0,-162.0
2021-10-23,,
2021-10-24,,
2021-10-25,34269.0,-322.0
2021-10-26,34039.0,-552.0
2021-10-27,33701.0,-890.0
2021-10-28,33193.0,-1398.0
2021-10-29,32788.0,-1803.0
2021-10-30,,
2021-10-31,,
2021-11-01,32848.0,-1743.0
2021-11-02,,
2021-11-03,32828.0,-1763.0
2021-11-04,32828.0,-1763.0
2021-11-05,32670.0,-1921.0
2021-11-06,,
2021-11-07,,
2021-11-08,32538.0,-2053.0
2021-11-09,32687.0,-1904.0
2021-11-10,32249.0,-2342.0
2021-11-11,32006.0,-2585.0
2021-11-12,32006.0,-2585.0
2021-11-13,,
2021-11-14,,
2021-11-15,,
2021-11-16,32045.0,-2546.0
2021-11-17,31802.0,-2789.0
2021-11-18,31863.0,-2728.0
2021-11-19,31852.0,-2739.0
2021-11-20,,
2021-11-21,,
2021-11-22,31852.0,-2739.0
2021-11-23,31840.0,-2751.0
2021-11-24,31683.0,-2908.0
2021-11-25,31534.0,-3057.0
2021-11-26,31303.0,-3288.0
2021-11-27,,
2021-11-28,,
2021-11-29,31289.0,-3302.0
2021-11-30,33478.0,-1113.0
2021-12-01,33073.0,-1518.0
2021-12-02,33304.0,-1287.0
2021-12-03,32737.0,-1854.0
2021-12-04,,
2021-12-05,,
2021-12-06,32617.0,-1974.0
2021-12-07,32536.0,-2055.0
2021-12-08,32564.0,-2027.0
2021-12-09,32293.0,-2298.0
2021-12-10,32326.0,-2265.0
2021-12-11,,
2021-12-12,,
2021-12-13,32201.0,-2390.0
2021-12-14,32120.0,-2471.0
2021-12-15,32059.0,-2532.0
2021-12-16,31816.0,-2775.0
2021-12-17,31840.0,-2751.0
2021-12-18,,
2021-12-19,,
2021-12-20,31840.0,-2751.0
2021-12-21,31869.0,-2722.0
2021-12-22,31869.0,-2722.0
2021-12-23,32053.0,-2538.0
2021-12-24,,
2021-12-25,,
2021-12-26,,
2021-12-27,31917.0,-2674.0
2021-12-28,31901.0,-2690.0
2021-12-29,31601.0,-2990.0
2021-12-30,31868.0,-2723.0
2021-12-31,,
2022-01-01,,
2022-01-02,,
2022-01-03,32091.0,-2500.0
2022-01-04,32041.0,-2550.0
2022-01-05,33902.0,-689.0
2022-01-06,33351.0,-1240.0
2022-01-07,33394.0,-1197.0
2022-01-08,,
2022-01-09,,
2022-01-10,32989.0,-1602.0
2022-01-11,32989.0,-1602.0
2022-01-12,33370.0,-1221.0
2022-01-13,33310.0,-1281.0
2022-01-14,34362.0,-229.0
2022-01-15,,
2022-01-16,,
2022-01-17,34492.0,-142.0
2022-01-18,34466.0,-168.0
2022-01-19,34425.0,-209.0
2022-01-20,34467.0,-167.0
2022-01-21,34305.0,-329.0
2022-01-22,,
2022-01-23,,
2022-01-24,35301.0,0.0
2022-01-25,35538.0,-102.0
2022-01-26,35256.0,-384.0
2022-01-27,35143.0,-497.0
2022-01-28,34900.0,-740.0
2022-01-29,,
2022-01-30,,
2022-01-31,34638.0,-1002.0
2022-02-01,34882.0,-758.0
2022-02-02,34315.0,-1325.0
2022-02-03,34234.0,-1406.0
2022-02-04,33896.0,-1744.0
2022-02-05,,
2022-02-06,,
2022-02-07,33813.0,-1827.0
2022-02-08,34142.0,-1498.0
2022-02-09,33983.0,-1657.0
2022-02-10,33923.0,-1717.0
2022-02-11,33708.0,-1932.0
2022-02-12,,
2022-02-13,,
2022-02-14,33465.0,-2175.0
2022-02-15,33384.0,-2256.0
2022-02-16,33060.0,-2580.0
2022-02-17,33299.0,-2341.0
2022-02-18,33340.0,-2300.0
2022-02-19,,
2022-02-20,,
2022-02-21,35117.0,-523.0
2022-02-22,35200.0,-440.0
2022-02-23,35622.0,-18.0
2022-02-24,36536.0,0.0
2022-02-25,37483.0,0.0
2022-02-26,,
2022-02-27,,
2022-02-28,,
2022-03-01,,
2022-03-02,37483.0,0.0
2022-03-03,37100.0,-383.0
2022-03-04,37092.0,-391.0
2022-03-05,,
2022-03-06,,
2022-03-07,39876.0,0.0
2022-03-08,39967.0,0.0
2022-03-09,39880.0,-116.0
2022-03-10,40083.0,0.0
2022-03-11,40442.0,-347.0
2022-03-12,,
2022-03-13,,
2022-03-14,40442.0,-347.0
2022-03-15,40442.0,-347.0
2022-03-16,41309.0,0.0
2022-03-17,41312.0,0.0
2022-03-18,41445.0,-34.0
2022-03-19,,
2022-03-20,,
2022-03-21,41459.0,-20.0
2022-03-22,41417.0,-62.0
2022-03-23,41321.0,-158.0
2022-03-24,41525.0,0.0
2022-03-25,41459.0,-66.0
2022-03-26,,
2022-03-27,,
2022-03-28,41297.0,-228.0
2022-03-29,41059.0,-466.0
2022-03-30,40983.0,-542.0
2022-03-31,40910.0,-615.0
2022-04-01,40878.0,-647.0
2022-04-02,,
2022-04-03,,
2022-04-04,40839.0,-686.0
2022-04-05,40755.0,-770.0
2022-04-06,40689.0,-836.0
2022-04-07,40399.0,-1126.0
2022-04-08,40380.0,-1145.0
2022-04-09,,
2022-04-10,,
2022-04-11,40318.0,-1207.0
2022-04-12,40107.0,-1418.0
2022-04-13,40107.0,-1418.0
2022-04-14,40107.0,-1418.0
2022-04-15,,
2022-04-16,,
2022-04-17,,
2022-04-18,39570.0,-1955.0
2022-04-19,39520.0,-2005.0
2022-04-20,39368.0,-2157.0
2022-04-21,,
2022-04-22,39206.0,-2319.0
2022-04-23,,
2022-04-24,,
2022-04-25,38882.0,-2643.0
2022-04-26,39532.0,-1993.0
2022-04-27,39451.0,-2074.0
2022-04-28,39645.0,-1880.0
2022-04-29,40983.0,-542.0
2022-04-30,,
2022-05-01,,
2022-05-02,41431.0,-94.0
2022-05-03,41274.0,-251.0
2022-05-04,43304.0,0.0
2022-05-05,43432.0,0.0
2022-05-06,43351.0,-81.0
2022-05-07,,
2022-05-08,,
2022-05-09,43270.0,-162.0
2022-05-10,43270.0,-162.0
2022-05-11,43189.0,-243.0
2022-05-12,43798.0,0.0
2022-05-13,44029.0,0.0
2022-05-14,,
2022-05-15,,
2022-05-16,43856.0,-174.0
2022-05-17,43887.0,-143.0
2022-05-18,43887.0,-143.0
2022-05-19,43776.0,-254.0
2022-05-20,43857.0,-173.0
2022-05-21,,
2022-05-22,,
2022-05-23,43857.0,-173.0
2022-05-24,44360.0,-15.0
2022-05-25,44227.0,-148.0
2022-05-26,44038.0,-337.0
2022-05-27,44059.0,-316.0
2022-05-28,,
2022-05-29,,
2022-05-30,44170.0,-205.0
2022-05-31,44008.0,-367.0
2022-06-01,43930.0,-445.0
2022-06-02,43726.0,-649.0
2022-06-03,43726.0,-649.0
2022-06-04,,
2022-06-05,,
2022-06-06,43703.0,-672.0
2022-06-07,43623.0,-752.0
2022-06-08,43464.0,-911.0
2022-06-09,43276.0,-1099.0
2022-06-10,43295.0,-1080.0
2022-06-11,,
2022-06-12,,
2022-06-13,42927.0,-1448.0
2022-06-14,42846.0,-1529.0
2022-06-15,42846.0,-1529.0
2022-06-16,,
2022-06-17,42603.0,-1772.0
2022-06-18,,
2022-06-19,,
2022-06-20,42540.0,-1835.0
2022-06-21,42776.0,-1599.0
2022-06-22,43430.0,-945.0
2022-06-23,43319.0,-1056.0
2022-06-24,43352.0,-1023.0
2022-06-25,,
2022-06-26,,
2022-06-27,43441.0,-934.0
2022-06-28,43405.0,-970.0
2022-06-29,43304.0,-1071.0
2022-06-30,43315.0,-1060.0
2022-07-01,43292.0,-1083.0
2022-07-02,,
2022-07-03,,
2022-07-04,44387.0,0.0
2022-07-05,44292.0,-143.0
2022-07-06,44154.0,-281.0
2022-07-07,44152.0,-283.0
2022-07-08,44152.0,-283.0
2022-07-09,,
2022-07-10,,
2022-07-11,44152.0,-283.0
2022-07-12,43671.0,-764.0
2022-07-13,43945.0,-490.0
2022-07-14,43970.0,-465.0
2022-07-15,43925.0,-510.0
2022-07-16,,
2022-07-17,,
2022-07-18,43925.0,-510.0
2022-07-19,43971.0,-464.0
2022-07-20,43899.0,-536.0
2022-07-21,44276.0,-159.0
2022-07-22,44611.0,0.0
2022-07-23,,
2022-07-24,,
2022-07-25,44596.0,-15.0
2022-07-26,44577.0,-34.0
2022-07-27,45716.0,0.0
2022-07-28,45858.0,-22.0
2022-07-29,46611.0,-3.0
2022-07-30,,
2022-07-31,,
2022-08-01,46530.0,-84.0
2022-08-02,46563.0,-51.0
2022-08-03,46636.0,-18.0
2022-08-04,46952.0,-21.0
2022-08-05,46952.0,-21.0
2022-08-06,,
2022-08-07,,
2022-08-08,47300.0,0.0
2022-08-09,47161.0,-265.0
2022-08-10,47077.0,-349.0
2022-08-11,46939.0,-487.0
2022-08-12,47190.0,-236.0
2022-08-13,,
2022-08-14,,
2022-08-15,47163.0,-263.0
2022-08-16,47223.0,-203.0
2022-08-17,47223.0,-203.0
2022-08-18,47363.0,-63.0
2022-08-19,47376.0,-50.0
2022-08-20,,
2022-08-21,,
2022-08-22,47376.0,-50.0
2022-08-23,47584.0,-29.0
2022-08-24,47517.0,-96.0
2022-08-25,47432.0,-181.0
2022-08-26,47432.0,-181.0
2022-08-27,,
2022-08-28,,
2022-08-29,47212.0,-401.0
2022-08-30,47178.0,-435.0
2022-08-31,46965.0,-648.0
2022-09-01,46875.0,-738.0
2022-09-02,46726.0,-887.0
2022-09-03,,
2022-09-04,,
2022-09-05,46703.0,-910.0
2022-09-06,46730.0,-883.0
2022-09-07,,
2022-09-08,46730.0,-883.0
2022-09-09,46711.0,-902.0
2022-09-10,,
2022-09-11,,
2022-09-12,46707.0,-906.0
2022-09-13,46748.0,-865.0
2022-09-14,46793.0,-820.0
2022-09-15,46862.0,-751.0
2022-09-16,46717.0,-896.0
2022-09-17,,
2022-09-18,,
2022-09-19,48320.0,0.0
2022-09-20,48342.0,-101.0
2022-09-21,48342.0,-101.0
2022-09-22,48063.0,-380.0
2022-09-23,47968.0,-475.0
2022-09-24,,
2022-09-25,,
2022-09-26,48486.0,0.0
2022-09-27,48405.0,-81.0
2022-09-28,48220.0,-266.0
2022-09-29,48112.0,-374.0
2022-09-30,48031.0,-455.0
2022-10-01,,
2022-10-02,,
2022-10-03,48725.0,-13.0
2022-10-04,48687.0,-51.0
2022-10-05,48687.0,-51.0
2022-10-06,48742.0,0.0
2022-10-07,48644.0,-98.0
2022-10-08,,
2022-10-09,,
2022-10-10,48631.0,-111.0
2022-10-11,48559.0,-183.0
2022-10-12,,
2022-10-13,49207.0,0.0
2022-10-14,49432.0,-93.0
2022-10-15,,
2022-10-16,,
2022-10-17,49348.0,-177.0
2022-10-18,49929.0,-18.0
2022-10-19,49847.0,-100.0
2022-10-20,49766.0,-181.0
2022-10-21,49945.0,-110.0
2022-10-22,,
2022-10-23,,
2022-10-24,49945.0,-110.0
2022-10-25,50338.0,-12.0
2022-10-26,50021.0,-329.0
2022-10-27,50675.0,-243.0
2022-10-28,50813.0,-154.0
2022-10-29,,
2022-10-30,,
2022-10-31,50327.0,-640.0
2022-11-01,50181.0,-786.0
2022-11-02,,
2022-11-03,49857.0,-1110.0
2022-11-04,49886.0,-1081.0
2022-11-05,,
2022-11-06,,
2022-11-07,49991.0,-976.0
2022-11-08,49748.0,-1219.0
2022-11-09,49735.0,-1232.0
2022-11-10,49573.0,-1394.0
2022-11-11,49249.0,-1718.0
2022-11-12,,
2022-11-13,,
2022-11-14,48925.0,-2042.0
2022-11-15,,
2022-11-16,48925.0,-2042.0
2022-11-17,48984.0,-1983.0
2022-11-18,48984.0,-1983.0
2022-11-19,,
2022-11-20,,
2022-11-21,48975.0,-1992.0
2022-11-22,48436.0,-2531.0
2022-11-23,48274.0,-2693.0
2022-11-24,48302.0,-2665.0
2022-11-25,48071.0,-2896.0
2022-11-26,,
2022-11-27,,
2022-11-28,47925.0,-3042.0
2022-11-29,48016.0,-2951.0
2022-11-30,48681.0,-2286.0
2022-12-01,48593.0,-2374.0
2022-12-02,48730.0,-2237.0
2022-12-03,,
2022-12-04,,
2022-12-05,49742.0,-1225.0
2022-12-06,49844.0,-1123.0
2022-12-07,49601.0,-1366.0
2022-12-08,49649.0,-1318.0
2022-12-09,49604.0,-1363.0
2022-12-10,,
2022-12-11,,
2022-12-12,49196.0,-1771.0
2022-12-13,49809.0,-1158.0
2022-12-14,49485.0,-1482.0
2022-12-15,49389.0,-1578.0
2022-12-16,49234.0,-1733.0
2022-12-17,,
2022-12-18,,
2022-12-19,48951.0,-2016.0
2022-12-20,48546.0,-2421.0
2022-12-21,48470.0,-2497.0
2022-12-22,48572.0,-2395.0
2022-12-23,48287.0,-2680.0
2022-12-24,,
2022-12-25,,
2022-12-26,48259.0,-2708.0
2022-12-27,48196.0,-2771.0
2022-12-28,48196.0,-2771.0
2022-12-29,48196.0,-2771.0
2022-12-30,,
2022-12-31,,
2023-01-01,,
2023-01-02,48039.0,-2928.0
2023-01-03,49450.0,-1517.0
2023-01-04,49369.0,-1598.0
2023-01-05,49444.0,-1523.0
2023-01-06,49658.0,-1309.0
2023-01-07,,
2023-01-08,,
2023-01-09,49935.0,-1032.0
2023-01-10,49395.0,-1572.0
2023-01-11,50923.0,-44.0
2023-01-12,50882.0,-99.0
2023-01-13,50676.0,-305.0
2023-01-14,,
2023-01-15,,
2023-01-16,50676.0,-305.0
2023-01-17,50726.0,-255.0
2023-01-18,50862.0,-119.0
2023-01-19,50349.0,-632.0
2023-01-20,50332.0,-649.0
2023-01-21,,
2023-01-22,,
2023-01-23,50547.0,-434.0
2023-01-24,50915.0,-66.0
2023-01-25,51366.0,0.0
2023-01-26,51285.0,-81.0
2023-01-27,51285.0,-81.0
2023-01-28,,
2023-01-29,,
2023-01-30,50799.0,-567.0
2023-01-31,50621.0,-745.0
2023-02-01,50461.0,-905.0
2023-02-02,50954.0,-412.0
2023-02-03,50895.0,-471.0
2023-02-04,,
2023-02-05,,
2023-02-06,50906.0,-460.0
2023-02-07,50906.0,-460.0
2023-02-08,50743.0,-623.0
2023-02-09,50722.0,-644.0
2023-02-10,50481.0,-885.0
2023-02-11,,
2023-02-12,,
2023-02-13,50404.0,-962.0
2023-02-14,49944.0,-1422.0
2023-02-15,49587.0,-1779.0
2023-02-16,49513.0,-1853.0
2023-02-17,49633.0,-1733.0
2023-02-18,,
2023-02-19,,
2023-02-20,,
2023-02-21,,
2023-02-22,49566.0,-1800.0
2023-02-23,49615.0,-1751.0
2023-02-24,49712.0,-1654.0
2023-02-25,,
2023-02-26,,
2023-02-27,49440.0,-1926.0
2023-02-28,50378.0,-988.0
2023-03-01,50886.0,-480.0
2023-03-02,51416.0,0.0
2023-03-03,51415.0,-1.0
2023-03-04,,
2023-03-05,,
2023-03-06,51274.0,-142.0
2023-03-07,51593.0,0.0
2023-03-08,51832.0,0.0
2023-03-09,52671.0,0.0
2023-03-10,52671.0,0.0
2023-03-11,,
2023-03-12,,
2023-03-13,52524.0,-147.0
2023-03-14,52252.0,-419.0
2023-03-15,52205.0,-466.0
2023-03-16,52140.0,-531.0
2023-03-17,52163.0,-508.0
2023-03-18,,
2023-03-19,,
2023-03-20,52093.0,-578.0
2023-03-21,52036.0,-635.0
2023-03-22,52156.0,-515.0
2023-03-23,51985.0,-686.0
2023-03-24,51985.0,-686.0
2023-03-25,,
2023-03-26,,
2023-03-27,51923.0,-748.0
2023-03-28,51785.0,-886.0
2023-03-29,52399.0,-272.0
2023-03-30,52872.0,0.0
2023-03-31,52761.0,-111.0
2023-04-01,,
2023-04-02,,
2023-04-03,52792.0,-80.0
2023-04-04,52744.0,-128.0
2023-04-05,52744.0,-128.0
2023-04-06,52812.0,-60.0
2023-04-07,,
2023-04-08,,
2023-04-09,,
2023-04-10,52817.0,-55.0
2023-04-11,52850.0,-62.0
2023-04-12,53237.0,-56.0
2023-04-13,53284.0,-9.0
2023-04-14,53392.0,-9.0
2023-04-15,,
2023-04-16,,
2023-04-17,53297.0,-104.0
2023-04-18,53181.0,-220.0
2023-04-19,53168.0,-233.0
2023-04-20,53156.0,-245.0
2023-04-21,,
2023-04-22,,
2023-04-23,,
2023-04-24,53170.0,-231.0
2023-04-25,54674.0,0.0
2023-04-26,54674.0,0.0
2023-04-27,54633.0,-43.0
2023-04-28,54513.0,-163.0
2023-04-29,,
2023-04-30,,
2023-05-01,,
2023-05-02,54688.0,0.0
2023-05-03,54656.0,-56.0
2023-05-04,54575.0,-137.0
2023-05-05,54445.0,-267.0
2023-05-06,,
2023-05-07,,
2023-05-08,54506.0,-206.0
2023-05-09,54549.0,-163.0
2023-05-10,54601.0,-111.0
2023-05-11,54383.0,-329.0
2023-05-12,54364.0,-348.0
2023-05-13,,
2023-05-14,,
2023-05-15,54364.0,-348.0
2023-05-16,54622.0,-128.0
2023-05-17,54720.0,-30.0
2023-05-18,54717.0,-51.0
2023-05-19,54715.0,-53.0
2023-05-20,,
2023-05-21,,
2023-05-22,54402.0,-366.0
2023-05-23,54245.0,-523.0
2023-05-24,54264.0,-504.0
2023-05-25,54254.0,-514.0
2023-05-26,54155.0,-613.0
2023-05-27,,
2023-05-28,,
2023-05-29,54155.0,-613.0
2023-05-30,54092.0,-676.0
2023-05-31,54186.0,-582.0
2023-06-01,54698.0,-70.0
2023-06-02,54699.0,-69.0
2023-06-03,,
2023-06-04,,
2023-06-05,54565.0,-203.0
2023-06-06,54647.0,-121.0
2023-06-07,54723.0,-45.0
2023-06-08,,
2023-06-09,54697.0,-71.0
2023-06-10,,
2023-06-11,,
2023-06-12,54733.0,-35.0
2023-06-13,54652.0,-116.0
2023-06-14,54491.0,-277.0
2023-06-15,54491.0,-277.0
2023-06-16,54725.0,-43.0
2023-06-17,,
2023-06-18,,
2023-06-19,54836.0,0.0
2023-06-20,54868.0,-43.0
2023-06-21,54868.0,-43.0
2023-06-22,55086.0,0.0
2023-06-23,55056.0,-30.0
2023-06-24,,
2023-06-25,,
2023-06-26,55095.0,0.0
2023-06-27,54961.0,-176.0
2023-06-28,55042.0,-95.0
2023-06-29,55557.0,0.0
2023-06-30,56707.0,0.0
2023-07-01,,
2023-07-02,,
2023-07-03,56709.0,-17.0
2023-07-04,56594.0,-132.0
2023-07-05,56634.0,-92.0
2023-07-06,56586.0,-140.0
2023-07-07,57122.0,0.0
2023-07-08,,
2023-07-09,,
2023-07-10,57315.0,-8.0
2023-07-11,57241.0,-82.0
2023-07-12,57601.0,-26.0
2023-07-13,57683.0,0.0
2023-07-14,57658.0,-25.0
2023-07-15,,
2023-07-16,,
2023-07-17,57666.0,-71.0
2023-07-18,57521.0,-216.0
2023-07-19,57477.0,-260.0
2023-07-20,57524.0,-213.0
2023-07-21,57572.0,-165.0
2023-07-22,,
2023-07-23,,
2023-07-24,57871.0,0.0
2023-07-25,58063.0,0.0
2023-07-26,57901.0,-162.0
2023-07-27,59098.0,-1.0
2023-07-28,58565.0,-534.0
2023-07-29,,
2023-07-30,,
2023-07-31,58470.0,-629.0
2023-08-01,58361.0,-738.0
2023-08-02,58120.0,-979.0
2023-08-03,58350.0,-749.0
2023-08-04,58083.0,-1016.0
2023-08-05,,
2023-08-06,,
2023-08-07,58124.0,-975.0
2023-08-08,58154.0,-945.0
2023-08-09,58141.0,-958.0
2023-08-10,58870.0,-229.0
2023-08-11,59074.0,-25.0
2023-08-12,,
2023-08-13,,
2023-08-14,59075.0,-24.0
2023-08-15,59650.0,-25.0
2023-08-16,59650.0,-25.0
2023-08-17,59547.0,-128.0
2023-08-18,59484.0,-191.0
2023-08-19,,
2023-08-20,,
2023-08-21,59513.0,-162.0
2023-08-22,59671.0,-4.0
2023-08-23,60333.0,0.0
2023-08-24,60178.0,-155.0
2023-08-25,60041.0,-292.0
2023-08-26,,
2023-08-27,,
2023-08-28,60306.0,-101.0
2023-08-29,60106.0,-301.0
2023-08-30,60092.0,-315.0
2023-08-31,59875.0,-532.0
2023-09-01,59851.0,-556.0
2023-09-02,,
2023-09-03,,
2023-09-04,59783.0,-624.0
2023-09-05,59455.0,-952.0
2023-09-06,59495.0,-912.0
2023-09-07,,
2023-09-08,59495.0,-912.0
2023-09-09,,
2023-09-10,,
2023-09-11,59577.0,-830.0
2023-09-12,59518.0,-889.0
2023-09-13,59573.0,-834.0
2023-09-14,59740.0,-667.0
2023-09-15,59702.0,-705.0
2023-09-16,,
2023-09-17,,
2023-09-18,59449.0,-958.0
2023-09-19,59283.0,-1124.0
2023-09-20,59538.0,-869.0
2023-09-21,59812.0,-595.0
2023-09-22,59736.0,-671.0
2023-09-23,,
2023-09-24,,
2023-09-25,59695.0,-712.0
2023-09-26,59925.0,-482.0
2023-09-27,59975.0,-432.0
2023-09-28,60136.0,-271.0
2023-09-29,60203.0,-204.0
2023-09-30,,
2023-10-01,,
2023-10-02,60186.0,-221.0
2023-10-03,60215.0,-192.0
2023-10-04,60075.0,-332.0
2023-10-05,60071.0,-336.0
2023-10-06,60071.0,-336.0
2023-10-07,,
2023-10-08,,
2023-10-09,60291.0,-116.0
2023-10-10,59990.0,-417.0
2023-10-11,60424.0,-11.0
2023-10-12,,
2023-10-13,60373.0,-62.0
2023-10-14,,
2023-10-15,,
2023-10-16,60163.0,-272.0
2023-10-17,60163.0,-272.0
2023-10-18,60213.0,-222.0
2023-10-19,60267.0,-168.0
2023-10-20,60155.0,-280.0
2023-10-21,,
2023-10-22,,
2023-10-23,59906.0,-529.0
2023-10-24,59819.0,-616.0
2023-10-25,59727.0,-708.0
2023-10-26,60051.0,-384.0
2023-10-27,60053.0,-382.0
2023-10-28,,
2023-10-29,,
2023-10-30,60023.0,-412.0
2023-10-31,60011.0,-424.0
2023-11-01,60222.0,-213.0
2023-11-02,,
2023-11-03,60222.0,-213.0
2023-11-04,,
2023-11-05,,
2023-11-06,60222.0,-213.0
2023-11-07,60163.0,-272.0
2023-11-08,60163.0,-272.0
2023-11-09,59844.0,-591.0
2023-11-10,59729.0,-706.0
2023-11-11,,
2023-11-12,,
2023-11-13,59729.0,-706.0
2023-11-14,59807.0,-628.0
2023-11-15,,
2023-11-16,60097.0,-338.0
2023-11-17,60045.0,-390.0
2023-11-18,,
2023-11-19,,
2023-11-20,59964.0,-471.0
2023-11-21,59951.0,-484.0
2023-11-22,59524.0,-911.0
2023-11-23,59483.0,-952.0
2023-11-24,59392.0,-1043.0
2023-11-25,,
2023-11-26,,
2023-11-27,59419.0,-1016.0
2023-11-28,59271.0,-1164.0
2023-11-29,59378.0,-1057.0
2023-11-30,59387.0,-1048.0
2023-12-01,59338.0,-1097.0
2023-12-02,,
2023-12-03,,
2023-12-04,59243.0,-1192.0
2023-12-05,59314.0,-1121.0
2023-12-06,59449.0,-986.0
2023-12-07,59379.0,-1056.0
2023-12-08,59243.0,-1192.0
2023-12-09,,
2023-12-10,,
2023-12-11,59295.0,-1140.0
2023-12-12,59322.0,-1113.0
2023-12-13,62481.0,0.0
2023-12-14,62476.0,-5.0
2023-12-15,62036.0,-445.0
2023-12-16,,
2023-12-17,,
2023-12-18,61990.0,-491.0
2023-12-19,62107.0,-374.0
2023-12-20,62616.0,-143.0
2023-12-21,62850.0,0.0
2023-12-22,62738.0,-120.0
2023-12-23,,
2023-12-24,,
2023-12-25,,
2023-12-26,62612.0,-246.0
2023-12-27,62571.0,-287.0
2023-12-28,62510.0,-348.0
