time,time_ent,type,position_id,magic,price_ent,volume,posi,time_ext,price_ext,profit,comment,delta_t,pts_final_demo,pts_final_real,lucro,cstrategy_2
2023-09-28 17:48:00,2023-09-28 17:50:00,0,2792026014,3,116555.0,1.0,long,2023-09-28 17:54:52,116455.0,-20.0,,4.866666666666666,100.0,-100.0,-20.5,-786.0
2023-09-29 12:10:00,2023-09-29 12:12:00,0,2793068930,3,117185.0,1.0,long,2023-09-29 17:54:51,117300.0,23.0,,342.85,115.0,115.0,22.5,-763.5
2023-09-29 12:34:00,2023-09-29 12:36:00,1,2793201266,3,116950.0,1.0,short,2023-09-29 17:54:51,117335.0,-77.0,,318.85,385.0,-385.0,-77.5,-841.0
2023-09-29 12:52:00,2023-09-29 12:54:00,1,2793307542,3,116790.0,1.0,short,2023-09-29 17:54:51,117335.0,-109.0,,300.85,545.0,-545.0,-109.5,-950.5
2023-09-29 13:12:00,2023-09-29 13:14:00,1,2793406551,3,116760.0,1.0,short,2023-09-29 17:54:51,117335.0,-115.0,,280.85,575.0,-575.0,-115.5,-1066.0
2023-09-29 13:32:00,2023-09-29 13:34:00,1,2793501312,3,116800.0,1.0,short,2023-09-29 17:54:51,117335.0,-107.0,,260.85,535.0,-535.0,-107.5,-1173.5
2023-09-29 13:52:00,2023-09-29 13:54:00,1,2793603582,3,116760.0,1.0,short,2023-09-29 17:54:51,117335.0,-115.0,,240.85,575.0,-575.0,-115.5,-1289.0
2023-09-29 16:12:00,2023-09-29 16:14:00,0,2794436097,3,116965.0,1.0,long,2023-09-29 17:54:51,117310.0,69.0,,100.85,345.0,345.0,68.5,-1220.5
2023-09-29 16:30:00,2023-09-29 16:32:00,0,2794568348,3,116990.0,1.0,long,2023-09-29 17:54:51,117300.0,62.0,,82.85,310.0,310.0,61.5,-1159.0
2023-09-29 16:46:00,2023-09-29 16:48:00,0,2794697011,3,117150.0,1.0,long,2023-09-29 17:54:51,117300.0,30.0,,66.85,150.0,150.0,29.5,-1129.5
2023-09-29 17:30:00,2023-09-29 17:32:00,1,2794803632,3,117235.0,1.0,short,2023-09-29 17:54:51,117335.0,-20.0,,22.85,100.0,-100.0,-20.5,-1150.0
